EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4314.743652,4295.256348,4306.666504,4343.717773,4348.589844,4295.512695,4290.512695,4281.282227,4282.307617,4262.820313,4456.794922,4379.487305,4388.846191,4434.487305
4317.563965,4294.615234,4315.256348,4345.384766,4342.94873,4297.563965,4290.512695,4293.333496,4293.717773,4263.333496,4474.871582,4393.461426,4393.589844,4444.102539
4313.333496,4293.974121,4315.769043,4342.179688,4345.641113,4295.512695,4292.692383,4300,4295.897461,4258.589844,4479.358887,4400.256348,4404.487305,4445.384766
4315.384766,4296.666504,4318.205078,4345,4351.666504,4294.358887,4299.487305,4306.282227,4297.94873,4266.922852,4487.05127,4404.871582,4411.153809,4446.025879
4318.461426,4289.871582,4322.179688,4349.230957,4349.230957,4298.974121,4304.102539,4311.794922,4308.333496,4286.025879,4505.769043,4407.820313,4411.153809,4451.025879
4322.179688,4291.025879,4327.179688,4354.358887,4354.230957,4302.692383,4305.128418,4315.897461,4316.025879,4296.538574,4520.769043,4416.410156,4422.820313,4459.743652
4325.897461,4295.897461,4330.512695,4354.871582,4359.487305,4297.820313,4300.897461,4315.897461,4318.077148,4297.94873,4526.153809,4421.410156,4435.256348,4463.461426
4327.94873,4296.282227,4329.358887,4350.641113,4355.384766,4294.743652,4294.871582,4309.487305,4319.743652,4303.717773,4526.922852,4416.025879,4436.153809,4464.743652
4332.692383,4300.384766,4329.615234,4351.282227,4354.487305,4294.743652,4291.794922,4306.922852,4320.897461,4313.205078,4528.205078,4415.512695,4442.307617,4473.589844
4340.256348,4303.589844,4333.077148,4352.94873,4358.589844,4293.461426,4288.333496,4308.846191,4320.641113,4313.205078,4528.461426,4416.922852,4446.794922,4482.05127
4338.205078,4298.333496,4333.461426,4348.205078,4357.436035,4295.256348,4284.358887,4300.512695,4314.102539,4309.615234,4519.358887,4409.102539,4440.769043,4478.589844
4329.743652,4295.769043,4328.333496,4340.769043,4353.717773,4291.153809,4282.436035,4284.102539,4307.692383,4311.025879,4507.692383,4401.922852,4437.05127,4474.358887
4327.820313,4299.871582,4321.794922,4337.436035,4356.794922,4283.205078,4280.897461,4280.641113,4310.512695,4307.179688,4504.615234,4400.897461,4435.641113,4477.179688
4325.769043,4297.692383,4316.538574,4333.589844,4357.436035,4286.666504,4284.230957,4290,4313.205078,4297.05127,4497.820313,4396.410156,4426.922852,4472.692383
4316.282227,4292.820313,4312.692383,4330.512695,4351.282227,4289.615234,4285.256348,4294.743652,4310.769043,4294.743652,4487.179688,4391.025879,4415.897461,4456.410156
4310.897461,4297.179688,4311.538574,4335.897461,4350,4281.282227,4280,4296.794922,4309.102539,4295.256348,4487.05127,4391.666504,4410.769043,4449.358887
4315,4302.820313,4309.871582,4343.333496,4356.666504,4278.333496,4279.743652,4301.922852,4309.358887,4287.820313,4491.538574,4394.487305,4410.641113,4453.846191
4313.846191,4301.922852,4305.769043,4342.94873,4358.717773,4282.436035,4284.743652,4305.769043,4308.205078,4280.128418,4490.897461,4395.512695,4411.282227,4449.615234
4306.282227,4300.769043,4301.666504,4340.256348,4356.282227,4283.589844,4286.282227,4308.974121,4308.461426,4281.794922,4489.743652,4391.282227,4411.282227,4441.410156
4301.538574,4299.743652,4302.563965,4341.538574,4356.922852,4286.410156,4288.461426,4311.538574,4309.487305,4283.589844,4489.230957,4388.846191,4407.94873,4439.102539
4299.871582,4294.102539,4305.769043,4341.922852,4355.897461,4289.871582,4293.461426,4308.461426,4308.846191,4280.512695,4487.94873,4393.077148,4398.461426,4436.410156
4302.436035,4293.333496,4306.794922,4340.512695,4352.692383,4291.025879,4297.820313,4307.179688,4309.871582,4282.563965,4489.102539,4395.769043,4397.05127,4436.025879
4307.05127,4299.230957,4309.871582,4342.179688,4352.563965,4293.333496,4298.205078,4312.563965,4317.307617,4289.743652,4492.05127,4395.512695,4408.717773,4441.282227
4311.410156,4299.487305,4317.179688,4343.974121,4355.769043,4294.743652,4295.128418,4315.256348,4326.538574,4295.384766,4495.641113,4396.410156,4415,4444.871582
4315.769043,4294.743652,4321.794922,4342.820313,4358.974121,4293.846191,4292.307617,4303.205078,4321.153809,4295.769043,4491.666504,4394.743652,4410.641113,4443.077148
4320.128418,4296.666504,4325.256348,4342.05127,4358.077148,4293.077148,4290.128418,4292.820313,4308.589844,4288.077148,4486.794922,4394.102539,4407.820313,4442.436035
4328.589844,4304.743652,4335.512695,4348.846191,4358.333496,4294.487305,4289.487305,4301.666504,4312.563965,4287.307617,4499.487305,4406.153809,4418.205078,4456.282227
4333.333496,4307.307617,4341.153809,4352.179688,4356.666504,4287.94873,4287.563965,4307.05127,4316.410156,4293.077148,4509.743652,4414.743652,4428.333496,4468.846191
4331.794922,4304.358887,4338.077148,4345.512695,4350.769043,4278.461426,4280.769043,4302.820313,4309.871582,4293.205078,4502.820313,4407.94873,4425.641113,4469.102539
4342.05127,4308.589844,4345,4346.025879,4353.077148,4284.230957,4280.897461,4307.307617,4317.179688,4293.846191,4507.820313,4409.487305,4430.128418,4480
4355.128418,4313.717773,4353.461426,4350,4354.871582,4288.717773,4289.743652,4316.538574,4326.666504,4297.820313,4521.410156,4421.794922,4445.256348,4498.205078
4346.410156,4308.205078,4345.897461,4341.922852,4349.487305,4281.794922,4291.282227,4310.769043,4315.641113,4294.615234,4520.256348,4423.077148,4443.333496,4496.666504
4333.717773,4305,4335.256348,4337.94873,4351.410156,4285.384766,4288.205078,4299.102539,4310.512695,4293.077148,4518.333496,4416.666504,4429.230957,4483.717773
4339.358887,4309.230957,4337.307617,4341.794922,4355.641113,4296.794922,4294.487305,4302.94873,4322.820313,4300.897461,4524.871582,4414.487305,4430.641113,4486.410156
4342.563965,4311.282227,4340,4336.282227,4352.820313,4297.692383,4300.897461,4307.692383,4326.282227,4302.820313,4524.871582,4413.205078,4439.102539,4488.717773
4337.94873,4311.410156,4338.589844,4334.487305,4354.358887,4297.179688,4300.769043,4302.820313,4323.333496,4303.589844,4527.692383,4419.358887,4443.717773,4485.256348
4338.333496,4313.205078,4338.077148,4343.077148,4359.871582,4299.871582,4299.871582,4301.666504,4325.769043,4310.512695,4540.256348,4427.94873,4443.461426,4485.512695
4334.358887,4311.538574,4333.974121,4342.820313,4357.436035,4294.743652,4297.05127,4310.512695,4326.282227,4310.769043,4541.153809,4423.333496,4433.974121,4481.025879
4324.871582,4307.436035,4326.025879,4338.846191,4355.641113,4288.974121,4291.025879,4323.333496,4331.025879,4309.102539,4531.922852,4416.922852,4427.94873,4473.717773
4322.563965,4308.846191,4321.410156,4341.794922,4358.717773,4289.615234,4284.615234,4330.128418,4337.820313,4308.333496,4521.666504,4412.94873,4428.077148,4466.666504
4321.153809,4311.282227,4321.282227,4343.717773,4362.05127,4291.538574,4282.05127,4319.871582,4334.615234,4301.025879,4512.563965,4401.538574,4421.666504,4459.615234
4311.538574,4307.692383,4319.230957,4341.153809,4365.128418,4292.94873,4285.384766,4305.769043,4325.641113,4294.615234,4507.05127,4392.179688,4409.102539,4452.179688
4307.94873,4306.025879,4320.897461,4340.384766,4364.487305,4294.358887,4293.846191,4310.384766,4320.256348,4294.102539,4501.922852,4395.897461,4400.128418,4448.333496
4312.307617,4308.589844,4325.384766,4342.307617,4365.256348,4295.897461,4297.94873,4308.205078,4317.05127,4288.589844,4494.615234,4396.922852,4398.205078,4446.666504
4309.487305,4304.230957,4322.436035,4342.563965,4365.641113,4296.922852,4298.461426,4292.307617,4306.538574,4276.794922,4485.897461,4385.641113,4397.436035,4441.282227
4303.717773,4295.512695,4316.025879,4335.384766,4361.666504,4297.94873,4297.692383,4289.230957,4296.922852,4266.153809,4474.102539,4378.077148,4389.102539,4434.743652
4302.307617,4290.897461,4313.205078,4323.846191,4356.794922,4296.538574,4292.436035,4293.717773,4299.871582,4258.461426,4467.307617,4380.897461,4376.410156,4428.077148
4308.461426,4292.307617,4320.128418,4324.358887,4356.922852,4294.358887,4292.436035,4301.153809,4309.871582,4264.102539,4485.384766,4395.384766,4384.358887,4441.153809
4322.436035,4297.820313,4331.538574,4335.256348,4362.05127,4296.282227,4300.128418,4313.077148,4315.769043,4280.384766,4509.487305,4414.487305,4409.743652,4465.256348
4332.563965,4304.743652,4339.102539,4342.05127,4365.769043,4296.666504,4302.820313,4313.717773,4316.538574,4283.205078,4513.974121,4420.641113,4422.94873,4472.94873
4337.436035,4310.769043,4347.94873,4346.153809,4365.641113,4294.102539,4300,4311.025879,4318.589844,4283.077148,4522.692383,4423.077148,4425.384766,4480
4346.538574,4313.846191,4358.461426,4351.153809,4367.179688,4293.205078,4297.436035,4319.871582,4324.102539,4299.743652,4542.05127,4438.974121,4435.128418,4495.512695
4351.282227,4310.512695,4357.05127,4348.333496,4367.692383,4290.384766,4295.769043,4320.897461,4327.820313,4309.230957,4541.794922,4445.256348,4439.358887,4498.717773
4347.05127,4310.128418,4348.333496,4343.846191,4365.641113,4288.333496,4295.769043,4308.461426,4320.897461,4299.871582,4526.538574,4432.692383,4431.794922,4491.794922
4350,4325.128418,4353.077148,4354.358887,4372.563965,4294.358887,4299.358887,4302.692383,4310.769043,4294.487305,4522.563965,4426.922852,4432.692383,4493.717773
4360.641113,4336.025879,4364.615234,4366.538574,4381.282227,4297.94873,4300,4302.307617,4314.487305,4301.025879,4524.871582,4429.615234,4440.512695,4497.820313
4359.871582,4330.256348,4362.05127,4364.743652,4378.589844,4294.743652,4297.05127,4298.846191,4316.794922,4299.487305,4519.487305,4423.974121,4435.384766,4494.358887
4348.717773,4325.256348,4350.384766,4355,4373.205078,4293.846191,4291.153809,4290.512695,4304.487305,4287.563965,4512.692383,4415.769043,4421.666504,4488.461426
4343.846191,4326.538574,4345.769043,4347.436035,4367.692383,4290.384766,4284.358887,4281.794922,4293.205078,4280.128418,4507.820313,4411.282227,4414.871582,4480.128418
4344.358887,4323.846191,4346.666504,4347.94873,4361.025879,4282.179688,4281.538574,4283.333496,4295.512695,4278.589844,4495.897461,4405.384766,4412.179688,4474.871582
4339.487305,4318.461426,4345.128418,4349.487305,4359.743652,4281.666504,4282.94873,4297.307617,4306.025879,4280.128418,4489.102539,4405.641113,4412.820313,4472.820313
4335,4318.846191,4343.205078,4346.282227,4361.282227,4283.974121,4286.282227,4310.384766,4312.94873,4282.179688,4499.102539,4409.487305,4415.128418,4469.102539
4329.615234,4318.333496,4336.538574,4341.282227,4357.820313,4280.897461,4286.025879,4310.128418,4310.897461,4278.461426,4500.769043,4399.743652,4409.358887,4461.153809
4320.384766,4314.358887,4329.487305,4338.077148,4355.128418,4280,4284.102539,4301.794922,4307.94873,4273.461426,4485.256348,4388.846191,4404.487305,4454.871582
4321.410156,4314.615234,4331.538574,4337.179688,4357.692383,4282.436035,4288.846191,4305.769043,4315,4279.743652,4488.717773,4397.05127,4411.794922,4458.077148
4325.384766,4310.641113,4333.717773,4333.974121,4358.461426,4281.282227,4290.769043,4313.974121,4322.692383,4287.692383,4506.666504,4401.922852,4415.641113,4457.179688
4315.769043,4299.871582,4329.487305,4328.974121,4352.436035,4277.179688,4280.769043,4304.487305,4316.410156,4279.230957,4501.025879,4389.871582,4406.153809,4451.153809
4312.179688,4301.410156,4325.641113,4331.794922,4347.820313,4277.692383,4275.897461,4294.871582,4307.05127,4275.384766,4489.743652,4382.692383,4403.974121,4451.922852
4323.589844,4308.077148,4325,4341.025879,4353.333496,4281.794922,4282.692383,4304.615234,4311.538574,4288.717773,4494.358887,4384.358887,4410.384766,4452.179688
4320.897461,4299.743652,4320.512695,4336.922852,4350.641113,4280.512695,4280.128418,4302.179688,4313.974121,4294.230957,4489.743652,4377.692383,4409.230957,4448.717773
4308.974121,4291.410156,4314.743652,4330.384766,4339.743652,4276.922852,4271.794922,4279.743652,4301.666504,4288.589844,4473.461426,4369.743652,4408.589844,4448.461426
4314.871582,4297.307617,4319.487305,4340,4343.205078,4283.205078,4280.897461,4278.077148,4298.974121,4292.94873,4477.05127,4377.94873,4415.641113,4454.743652
4327.179688,4303.461426,4328.461426,4346.794922,4349.487305,4293.333496,4293.077148,4293.589844,4309.102539,4303.974121,4492.820313,4390.256348,4417.05127,4464.358887
4327.179688,4303.846191,4326.025879,4342.820313,4344.743652,4296.025879,4291.153809,4296.025879,4305.769043,4301.153809,4490.256348,4389.102539,4409.871582,4468.717773
4322.692383,4304.358887,4317.563965,4343.974121,4341.282227,4295.256348,4292.179688,4296.410156,4294.358887,4285.384766,4475.512695,4385,4405.641113,4466.410156
4325.384766,4302.94873,4318.846191,4348.205078,4341.794922,4297.05127,4300,4304.102539,4295.641113,4277.692383,4471.282227,4393.717773,4403.333496,4467.436035
4327.179688,4299.487305,4321.282227,4345,4337.820313,4297.692383,4295.641113,4299.871582,4296.538574,4280,4474.615234,4401.666504,4398.333496,4469.358887
4321.666504,4295.384766,4313.717773,4341.282227,4331.025879,4295.384766,4287.692383,4294.487305,4294.743652,4280.512695,4472.692383,4399.102539,4394.615234,4464.615234
4318.717773,4294.487305,4311.153809,4341.153809,4331.025879,4293.077148,4293.589844,4309.487305,4305.897461,4277.692383,4470,4404.102539,4397.05127,4464.102539
4320.256348,4295.512695,4315.256348,4337.179688,4332.563965,4295.256348,4298.205078,4318.333496,4312.94873,4278.974121,4472.307617,4413.205078,4396.666504,4466.025879
4318.461426,4294.615234,4315,4335.128418,4330.641113,4295.769043,4293.846191,4311.794922,4312.05127,4283.589844,4474.102539,4412.179688,4392.436035,4464.871582
4312.94873,4293.589844,4312.692383,4337.820313,4326.410156,4284.358887,4291.922852,4313.077148,4315.512695,4283.077148,4475.128418,4408.461426,4395.769043,4463.717773
4310.512695,4292.307617,4314.615234,4336.794922,4326.666504,4280.769043,4293.077148,4313.589844,4309.358887,4278.589844,4476.410156,4404.871582,4396.410156,4459.102539
4310.256348,4289.102539,4315.769043,4334.871582,4329.487305,4290.897461,4294.743652,4301.538574,4295.769043,4275.641113,4469.487305,4396.153809,4387.179688,4456.666504
4314.102539,4290.641113,4318.974121,4338.974121,4331.794922,4296.153809,4299.230957,4303.589844,4302.692383,4281.153809,4464.230957,4398.717773,4389.615234,4458.974121
4318.974121,4297.820313,4324.102539,4345.256348,4335.897461,4293.846191,4297.94873,4313.205078,4314.487305,4283.333496,4471.282227,4404.615234,4400.897461,4460.128418
4316.922852,4288.589844,4320,4342.179688,4334.487305,4289.487305,4290.512695,4302.436035,4306.025879,4277.820313,4476.282227,4396.282227,4395.256348,4457.307617
4313.461426,4274.230957,4316.666504,4335.897461,4327.307617,4281.922852,4288.589844,4293.974121,4302.692383,4282.436035,4472.436035,4392.692383,4384.102539,4454.487305
4319.615234,4285.769043,4321.794922,4337.820313,4326.666504,4280,4289.102539,4302.94873,4311.282227,4294.230957,4476.025879,4403.077148,4396.282227,4459.487305
4316.153809,4273.077148,4319.487305,4328.077148,4327.692383,4290.897461,4291.025879,4311.922852,4314.102539,4299.102539,4486.922852,4408.077148,4407.179688,4463.846191
4304.358887,4245.384766,4312.563965,4315,4325.512695,4293.461426,4296.025879,4310.897461,4310.897461,4293.589844,4489.230957,4405.641113,4398.846191,4462.179688
4320.128418,4284.871582,4325.256348,4338.846191,4334.230957,4290.769043,4300.897461,4310.384766,4307.563965,4284.487305,4488.846191,4412.692383,4402.692383,4471.922852
4351.025879,4346.153809,4346.025879,4372.179688,4347.820313,4294.230957,4299.230957,4311.025879,4305,4283.846191,4495.641113,4424.487305,4418.461426,4497.820313
4356.922852,4350.256348,4347.692383,4368.717773,4344.487305,4288.461426,4291.282227,4303.461426,4298.461426,4283.077148,4495,4422.436035,4413.846191,4502.820313
4357.05127,4354.743652,4345.384766,4364.230957,4341.153809,4281.025879,4288.846191,4294.871582,4292.307617,4270.897461,4483.461426,4414.487305,4402.179688,4492.563965
4376.922852,4391.282227,4357.563965,4385,4353.461426,4285.256348,4292.94873,4295.384766,4293.333496,4268.717773,4485.256348,4418.717773,4405.128418,4502.307617
4383.205078,4396.666504,4362.563965,4388.974121,4354.102539,4286.794922,4289.743652,4296.794922,4296.153809,4276.922852,4489.487305,4424.743652,4399.230957,4510.512695
4365.128418,4379.743652,4348.205078,4373.717773,4342.94873,4279.230957,4279.230957,4291.922852,4294.487305,4270.256348,4480,4416.666504,4382.307617,4496.666504
4352.05127,4374.743652,4336.282227,4366.538574,4346.025879,4279.102539,4277.820313,4292.563965,4295.256348,4261.794922,4477.563965,4408.333496,4379.230957,4483.077148
4348.205078,4367.563965,4334.871582,4363.333496,4351.282227,4283.333496,4283.461426,4299.230957,4300,4268.077148,4480.256348,4408.846191,4381.153809,4481.538574
4340.384766,4356.922852,4332.179688,4359.871582,4346.153809,4282.307617,4286.025879,4301.410156,4299.102539,4270.641113,4474.743652,4406.794922,4375.512695,4475.128418
4328.846191,4346.538574,4322.179688,4354.102539,4341.410156,4281.025879,4284.743652,4302.563965,4293.717773,4263.589844,4465.384766,4397.563965,4360.128418,4456.410156
4322.307617,4340.769043,4315.897461,4350.897461,4343.461426,4280.256348,4291.282227,4308.589844,4297.05127,4264.871582,4462.692383,4392.307617,4352.179688,4444.871582
4314.487305,4335.641113,4314.358887,4350,4343.589844,4284.487305,4297.307617,4310,4298.589844,4267.436035,4460,4388.846191,4352.94873,4442.820313
4309.743652,4331.153809,4309.743652,4345.384766,4341.794922,4286.410156,4289.871582,4300.897461,4287.94873,4255.512695,4452.820313,4379.102539,4348.461426,4436.282227
4316.666504,4332.94873,4309.615234,4344.871582,4344.358887,4281.025879,4283.974121,4293.205078,4284.102539,4248.077148,4450.512695,4372.692383,4346.282227,4433.205078
4323.974121,4335,4318.205078,4350.897461,4349.358887,4277.179688,4281.025879,4294.358887,4289.230957,4255.256348,4456.538574,4375.512695,4354.487305,4439.487305
4320.897461,4332.179688,4315.641113,4349.615234,4351.410156,4276.410156,4273.205078,4294.743652,4287.179688,4255.897461,4459.871582,4376.282227,4360.128418,4438.205078
4315.897461,4328.717773,4305.512695,4339.615234,4349.743652,4277.94873,4272.307617,4288.589844,4283.461426,4251.794922,4453.846191,4372.820313,4353.589844,4431.666504
4315.769043,4331.153809,4311.025879,4336.794922,4350.769043,4284.743652,4287.05127,4293.333496,4292.436035,4262.307617,4459.102539,4379.487305,4351.666504,4439.358887
4313.077148,4327.436035,4315.256348,4336.025879,4351.410156,4292.563965,4298.333496,4309.743652,4300.256348,4268.077148,4464.102539,4389.487305,4355.256348,4446.282227
